customerkey;geographykey;firstname;lastname;Full_Name;yearlyincome;Gender;datefirstpurchase;city;EnglishCountryRegionName
24340;352;Chloe;Clark;Chloe Clark;40000,00;Female;2020-02-24;Palo Alto;United States
24341;312;Wyatt;Jones;Wyatt Jones;60000,00;Male;2020-02-24;Coronado;United States
24342;66;Evan;Campbell;Evan Campbell;60000,00;Male;2018-11-06;Sooke;Canada
24343;322;Tyler;Harris;Tyler Harris;40000,00;Male;2020-03-08;Fremont;United States
24344;49;Wayne;Chander;Wayne Chander;50000,00;Male;2018-11-13;Cliffside;Canada
24345;552;Riley;Cox;Riley Cox;60000,00;Female;2020-03-14;W. Linn;United States
24346;302;Giorgio;Veronesi;Giorgio Veronesi;60000,00;Female;2020-04-23;Burlingame;United States
24347;311;Tina;Madan;Tina Madan;60000,00;Female;2020-04-06;Concord;United States
24348;311;Ruben;Gomez;Ruben Gomez;60000,00;Male;2020-04-14;Concord;United States
24349;359;Jill;Patterson;Jill Patterson;60000,00;Female;2020-04-03;San Diego;United States
24350;322;Eduardo;Simmons;Eduardo Simmons;40000,00;Male;2020-05-03;Fremont;United States
24351;314;Brandon;Yang;Brandon Yang;60000,00;Male;2020-04-06;Daly City;United States
24352;626;Natalie;Cox;Natalie Cox;60000,00;Female;2020-05-19;Lynnwood;United States
24353;358;Andrea;Ramirez;Andrea Ramirez;60000,00;Female;2020-05-05;San Carlos;United States
24354;368;Bailey;Cook;Bailey Cook;60000,00;Female;2020-04-30;Santa Cruz;United States
24355;302;Jennifer;Johnson;Jennifer Johnson;60000,00;Female;2020-05-15;Burlingame;United States
24356;301;Wesley;Zhang;Wesley Zhang;80000,00;Male;2020-12-22;Burbank;United States
24357;300;Eric;Baker;Eric Baker;60000,00;Male;2020-05-13;Beverly Hills;United States
24358;361;Kevin;Green;Kevin Green;60000,00;Male;2020-05-24;San Gabriel;United States
24359;383;Zachary;Shan;Zachary Shan;60000,00;Male;2020-05-05;West Covina;United States
24360;14;Carolyn;Diaz;Carolyn Diaz;60000,00;Female;2019-11-04;Rhodes;Australia
24361;20;Francisco;Rodriguez;Francisco Rodriguez;60000,00;Male;2019-11-13;Brisbane;Australia
24362;36;Marc;Vazquez;Marc Vazquez;60000,00;Male;2019-11-11;Melton;Australia
24363;4;Amanda;Coleman;Amanda Coleman;80000,00;Female;2021-01-22;Goulburn;Australia
24364;28;Henry;Prasad;Henry Prasad;90000,00;Male;2019-11-08;Cloverdale;Australia
24365;26;Mallory;Navarro;Mallory Navarro;60000,00;Female;2019-11-14;Rockhampton;Australia
24366;11;Melvin;Luo;Melvin Luo;120000,00;Male;2019-11-24;North Ryde;Australia
24367;37;Ross;Sara;Ross Sara;120000,00;Male;2019-11-25;Seaford;Australia
24368;37;Ebony;Prasad;Ebony Prasad;120000,00;Female;2019-11-03;Seaford;Australia
24369;5;Chelsea;Lopez;Chelsea Lopez;80000,00;Female;2020-10-28;Lane Cove;Australia
24370;33;Nathan;West;Nathan West;80000,00;Male;2020-08-22;Cranbourne;Australia
24371;37;Leslie;Navarro;Leslie Navarro;90000,00;Female;2019-11-05;Seaford;Australia
24372;32;Teresa;Jimenez;Teresa Jimenez;60000,00;Female;2019-11-20;Bendigo;Australia
24373;35;Steven;Reed;Steven Reed;60000,00;Male;2020-07-30;Melbourne;Australia
24374;15;Eugene;Ma;Eugene Ma;60000,00;Male;2021-01-27;Silverwater;Australia
24375;11;Pamela;Schmidt;Pamela Schmidt;60000,00;Female;2020-04-08;North Ryde;Australia
24376;20;Tommy;Black;Tommy Black;70000,00;Male;2020-12-07;Brisbane;Australia
24377;35;Richard;Wood;Richard Wood;70000,00;Male;2019-11-16;Melbourne;Australia
24378;13;Brandi;Jiménez;Brandi Jiménez;70000,00;Female;2019-11-27;Port Macquarie;Australia
24379;20;Noah;Jenkins;Noah Jenkins;70000,00;Male;2020-04-24;Brisbane;Australia
24380;39;Maurice;Yuan;Maurice Yuan;70000,00;Male;2020-08-07;Sunbury;Australia
24381;15;Danny;Serrano;Danny Serrano;70000,00;Male;2019-11-18;Silverwater;Australia
24382;33;Patrick;Sanchez;Patrick Sanchez;60000,00;Male;2020-07-26;Cranbourne;Australia
24383;205;Ronald;Prasad;Ronald Prasad;30000,00;Male;2020-08-14;Lieusaint;France
24384;189;Kenneth;Pal;Kenneth Pal;30000,00;Male;2020-09-27;Roubaix;France
24385;311;Summer;Perez;Summer Perez;70000,00;Female;2020-12-22;Concord;United States
24386;71;Isabella;Walker;Isabella Walker;80000,00;Female;2018-12-17;Westminster;Canada
24387;298;Elijah;Mitchell;Elijah Mitchell;80000,00;Male;2020-12-25;Bellflower;United States
24388;626;Maria;Campbell;Maria Campbell;80000,00;Female;2020-12-07;Lynnwood;United States
24389;548;Xavier;Carter;Xavier Carter;80000,00;Male;2020-02-14;Salem;United States
24390;609;Carolyn;Prasad;Carolyn Prasad;60000,00;Female;2020-06-21;Bellingham;United States
24391;372;Marissa;Washington;Marissa Washington;60000,00;Female;2020-05-30;Spring Valley;United States
24392;49;Molly;Prasad;Molly Prasad;60000,00;Female;2018-12-17;Cliffside;Canada
24393;616;Joseph;Johnson;Joseph Johnson;50000,00;Male;2020-02-07;Everett;United States
24394;303;Drew;Raji;Drew Raji;110000,00;Male;2020-07-01;Camarillo;United States
24395;311;Alison;Raji;Alison Raji;110000,00;Female;2020-03-31;Concord;United States
24396;311;Robyn;Navarro;Robyn Navarro;120000,00;Female;2020-04-26;Concord;United States
24397;312;Henry;Raman;Henry Raman;120000,00;Male;2020-03-02;Coronado;United States
24398;345;Brandon;Davis;Brandon Davis;130000,00;Male;2020-04-18;Newport Beach;United States
24399;54;Katherine;Sanchez;Katherine Sanchez;80000,00;Female;2020-03-28;N. Vancouver;Canada
24400;642;Kaitlyn;Parker;Kaitlyn Parker;100000,00;Female;2020-12-15;Tacoma;United States
24401;298;Douglas;Rana;Douglas Rana;110000,00;Male;2020-07-30;Bellflower;United States
24402;385;Devin;Alexander;Devin Alexander;170000,00;Male;2020-12-18;Woodland Hills;United States
24403;347;Gabriel;Wright;Gabriel Wright;70000,00;Male;2020-01-06;Novato;United States
24404;302;Bryant;Chapman;Bryant Chapman;70000,00;Male;2020-01-22;Burlingame;United States
24405;302;Tara;Rai;Tara Rai;70000,00;Female;2020-01-22;Burlingame;United States
24406;307;Reginald;Vazquez;Reginald Vazquez;110000,00;Male;2020-12-20;Chula Vista;United States
24407;314;Makayla;Peterson;Makayla Peterson;110000,00;Female;2020-11-13;Daly City;United States
24408;314;Jordan;Diaz;Jordan Diaz;110000,00;Male;2020-11-27;Daly City;United States
24409;329;Jackson;Hernandez;Jackson Hernandez;120000,00;Male;2020-12-21;Imperial Beach;United States
24410;648;Sara;Sanders;Sara Sanders;100000,00;Female;2020-11-08;Yakima;United States
24411;300;Johnathan;Sanchez;Johnathan Sanchez;110000,00;Male;2020-03-22;Beverly Hills;United States
24412;312;Angelica;Patterson;Angelica Patterson;120000,00;Female;2020-05-06;Coronado;United States
24413;329;Nathan;Lewis;Nathan Lewis;120000,00;Male;2020-01-12;Imperial Beach;United States
24414;335;Adam;Edwards;Adam Edwards;130000,00;Male;2020-01-20;Lemon Grove;United States
24415;54;Kaylee;Ward;Kaylee Ward;70000,00;Female;2020-02-10;N. Vancouver;Canada
24416;548;Oscar;Jenkins;Oscar Jenkins;90000,00;Male;2020-08-29;Salem;United States
24417;359;Christopher;Harris;Christopher Harris;130000,00;Male;2020-01-08;San Diego;United States
24418;66;Brandon;Garcia;Brandon Garcia;60000,00;Male;2018-12-17;Sooke;Canada
24419;299;Kaylee;Rivera;Kaylee Rivera;70000,00;Female;2020-04-27;Berkeley;United States
24420;633;Marcus;Price;Marcus Price;80000,00;Male;2020-01-23;Puyallup;United States
24421;631;Seth;Kelly;Seth Kelly;90000,00;Male;2020-01-26;Olympia;United States
24422;311;Thomas;Lal;Thomas Lal;80000,00;Male;2020-04-21;Concord;United States
24423;338;Alyssa;Harris;Alyssa Harris;130000,00;Female;2020-03-28;Los Angeles;United States
24424;383;Morgan;Russell;Morgan Russell;130000,00;Female;2020-03-21;West Covina;United States
24425;611;Chloe;Ward;Chloe Ward;90000,00;Female;2020-01-04;Bremerton;United States
24426;300;Jordan;Russell;Jordan Russell;110000,00;Male;2020-10-21;Beverly Hills;United States
24427;309;Evelyn;Fernandez;Evelyn Fernandez;110000,00;Female;2020-01-18;City Of Commerce;United States
24428;312;Hailey;Price;Hailey Price;110000,00;Female;2020-11-19;Coronado;United States
24429;637;Isabelle;Hughes;Isabelle Hughes;70000,00;Female;2020-02-17;Seattle;United States
24430;311;Dalton;Long;Dalton Long;70000,00;Male;2020-05-29;Concord;United States
24431;62;Abigail;Morgan;Abigail Morgan;60000,00;Female;2018-12-10;Royal Oak;Canada
24432;358;Dalton;Reed;Dalton Reed;60000,00;Male;2020-05-10;San Carlos;United States
24433;338;Luis;Simmons;Luis Simmons;70000,00;Male;2020-01-25;Los Angeles;United States
24434;635;Jordan;Butler;Jordan Butler;70000,00;Male;2020-01-08;Renton;United States
24435;536;Mariah;Hughes;Mariah Hughes;70000,00;Female;2020-04-18;Beaverton;United States
24436;326;Jennifer;Hernandez;Jennifer Hernandez;70000,00;Female;2020-02-25;Grossmont;United States
24437;345;Nicole;Blue;Nicole Blue;70000,00;Female;2020-02-21;Newport Beach;United States
24438;626;Xavier;Robinson;Xavier Robinson;40000,00;Male;2021-01-16;Lynnwood;United States
24439;616;Xavier;Watson;Xavier Watson;40000,00;Male;2020-08-31;Everett;United States
24440;336;Jordyn;Hughes;Jordyn Hughes;40000,00;Female;2020-04-24;Lincoln Acres;United States
24441;648;Tristan;Bryant;Tristan Bryant;40000,00;Male;2020-05-30;Yakima;United States
24442;488;Briana;Gutierrez;Briana Gutierrez;40000,00;Female;2020-08-25;Biloxi;United States
24443;307;Edgar;Suri;Edgar Suri;40000,00;Male;2021-01-06;Chula Vista;United States
24444;326;Elijah;Griffin;Elijah Griffin;40000,00;Male;2020-06-06;Grossmont;United States
24445;383;Lauren;Brooks;Lauren Brooks;40000,00;Female;2020-05-30;West Covina;United States
24446;299;Brianna;Robinson;Brianna Robinson;40000,00;Female;2020-06-16;Berkeley;United States
24447;298;Cody;Morgan;Cody Morgan;30000,00;Male;2020-03-05;Bellflower;United States
24448;623;Amanda;Lopez;Amanda Lopez;30000,00;Female;2020-10-05;Kirkland;United States
24449;347;Melanie;Simmons;Melanie Simmons;30000,00;Female;2020-05-14;Novato;United States
24450;638;Isabel;Long;Isabel Long;30000,00;Female;2020-03-17;Sedro Woolley;United States
24451;637;Bailey;Morgan;Bailey Morgan;30000,00;Female;2020-04-13;Seattle;United States
24452;609;Megan;Coleman;Megan Coleman;40000,00;Female;2020-03-06;Bellingham;United States
24453;10;Cassie;Yuan;Cassie Yuan;60000,00;Female;2020-10-19;Newcastle;Australia
24454;22;Carol;Zhou;Carol Zhou;60000,00;Female;2020-06-11;East Brisbane;Australia
24455;33;Alejandro;Chander;Alejandro Chander;60000,00;Male;2020-04-15;Cranbourne;Australia
24456;13;Danny;Ruiz;Danny Ruiz;60000,00;Male;2020-07-23;Port Macquarie;Australia
24457;7;Meghan;Alonso;Meghan Alonso;60000,00;Female;2019-11-02;Malabar;Australia
24458;40;Frederick;Rodriguez;Frederick Rodriguez;70000,00;Male;2019-11-08;Warrnambool;Australia
24459;21;Kristin;Carson;Kristin Carson;70000,00;Female;2019-11-19;Caloundra;Australia
24460;27;Willie;Nara;Willie Nara;60000,00;Male;2019-11-17;Townsville;Australia
24461;18;Ruth;Sai;Ruth Sai;60000,00;Female;2019-11-18;Sydney;Australia
24462;19;Donald;Fernandez;Donald Fernandez;60000,00;Male;2019-11-17;Wollongong;Australia
24463;6;Kristen;Zheng;Kristen Zheng;90000,00;Female;2019-12-07;Lavender Bay;Australia
24464;10;Joanna;Torres;Joanna Torres;100000,00;Female;2020-06-14;Newcastle;Australia
24465;35;Tara;Andersen;Tara Andersen;60000,00;Female;2019-11-28;Melbourne;Australia
24466;21;Alexa;Travers;Alexa Travers;60000,00;Female;2019-12-01;Caloundra;Australia
24467;14;Susan;He;Susan He;60000,00;Female;2019-12-08;Rhodes;Australia
24468;33;Whitney;Patel;Whitney Patel;70000,00;Female;2019-11-28;Cranbourne;Australia
24469;14;Roger;Andersen;Roger Andersen;80000,00;Male;2020-02-16;Rhodes;Australia
24470;16;Clarence;Lal;Clarence Lal;80000,00;Male;2020-05-01;Springwood;Australia
24471;33;Ricardo;Chande;Ricardo Chande;70000,00;Male;2020-04-01;Cranbourne;Australia
24472;11;Jake;He;Jake He;70000,00;Male;2020-12-16;North Ryde;Australia
24473;19;Marco;Rana;Marco Rana;70000,00;Male;2020-08-29;Wollongong;Australia
24474;18;Rosa;Guo;Rosa Guo;70000,00;Female;2019-12-04;Sydney;Australia
24475;32;Gilbert;Zhou;Gilbert Zhou;70000,00;Male;2019-12-22;Bendigo;Australia
24476;33;Jared;Brooks;Jared Brooks;60000,00;Male;2019-11-28;Cranbourne;Australia
24477;29;Warren;Zeng;Warren Zeng;60000,00;Male;2019-12-26;Findon;Australia
24478;4;Lindsay;Sharma;Lindsay Sharma;60000,00;Female;2019-12-14;Goulburn;Australia
24479;7;Desirée;Moreno;Desirée Moreno;70000,00;Female;2021-01-17;Malabar;Australia
24480;36;Kelli;Liu;Kelli Liu;90000,00;Female;2019-12-08;Melton;Australia
24481;23;Dennis;Sun;Dennis Sun;90000,00;Male;2019-12-11;Gold Coast;Australia
24482;36;Roy;Ramos;Roy Ramos;100000,00;Male;2019-12-18;Melton;Australia
24483;2;Arthur;Kapoor;Arthur Kapoor;30000,00;Male;2020-09-16;Coffs Harbour;Australia
24484;28;Chad;Anand;Chad Anand;60000,00;Male;2019-11-28;Cloverdale;Australia
24485;2;Franklin;Ma;Franklin Ma;40000,00;Male;2019-12-23;Coffs Harbour;Australia
24486;307;Rafael;Zeng;Rafael Zeng;40000,00;Male;2020-02-01;Chula Vista;United States
24487;55;Samantha;Harris;Samantha Harris;40000,00;Female;2020-08-23;Newton;Canada
24488;68;Gavin;Gonzales;Gavin Gonzales;40000,00;Male;2020-12-22;Vancouver;Canada
24489;50;Shelby;Murphy;Shelby Murphy;40000,00;Female;2020-04-13;Haney;Canada
24490;611;Dwayne;Suarez;Dwayne Suarez;30000,00;Male;2020-09-18;Bremerton;United States
24491;66;Kaitlyn;Russell;Kaitlyn Russell;30000,00;Female;2018-12-17;Sooke;Canada
24492;334;Devin;Lopez;Devin Lopez;30000,00;Male;2020-03-03;Lakewood;United States
24493;55;Seth;Bennett;Seth Bennett;30000,00;Male;2018-12-02;Newton;Canada
24494;2;Rafael;Zhou;Rafael Zhou;30000,00;Male;2020-01-31;Coffs Harbour;Australia
24495;25;Kellie;Ortega;Kellie Ortega;30000,00;Female;2021-01-14;Hervey Bay;Australia
24496;66;Katelyn;Mitchell;Katelyn Mitchell;40000,00;Female;2018-12-04;Sooke;Canada
24497;632;Abigail;James;Abigail James;40000,00;Female;2020-02-04;Port Orchard;United States
24498;552;Angela;Washington;Angela Washington;40000,00;Female;2020-06-10;W. Linn;United States
24499;372;Olivia;Lewis;Olivia Lewis;30000,00;Female;2020-05-21;Spring Valley;United States
24500;633;Seth;Johnson;Seth Johnson;40000,00;Male;2020-06-12;Puyallup;United States
24501;50;Victoria;Garcia;Victoria Garcia;30000,00;Female;2018-12-27;Haney;Canada
24502;13;Deb;Price;Deb Price;40000,00;Male;2019-12-06;Port Macquarie;Australia
24503;4;Laura;Ma;Laura Ma;40000,00;Female;2019-12-17;Goulburn;Australia
24504;5;Eddie;Navarro;Eddie Navarro;40000,00;Male;2019-12-12;Lane Cove;Australia
24505;30;Clifford;Gonzalez;Clifford Gonzalez;40000,00;Male;2019-12-18;Perth;Australia
24506;38;Jaime;Muñoz;Jaime Muñoz;60000,00;Female;2019-12-10;South Melbourne;Australia
24507;614;Madison;Garcia;Madison Garcia;40000,00;Female;2020-09-14;Edmonds;United States
24508;545;Alex;Phillips;Alex Phillips;40000,00;Male;2020-10-16;Milwaukie;United States
24509;641;Emma;Long;Emma Long;40000,00;Female;2020-11-07;Spokane;United States
24510;644;Christian;Martinez;Christian Martinez;40000,00;Male;2020-10-03;Walla Walla;United States
24511;553;Logan;Hall;Logan Hall;40000,00;Male;2020-08-28;Woodburn;United States
24512;302;Adrienne;Jiménez;Adrienne Jiménez;40000,00;Female;2020-07-13;Burlingame;United States
24513;310;Alejandro;Deng;Alejandro Deng;40000,00;Male;2020-04-11;Colma;United States
24514;339;Jesse;Phillips;Jesse Phillips;40000,00;Male;2020-07-18;Mill Valley;United States
24515;359;Ian;Jones;Ian Jones;40000,00;Male;2020-12-20;San Diego;United States
24516;310;Rachel;Moore;Rachel Moore;40000,00;Female;2020-02-08;Colma;United States
24517;314;Brandon;Harris;Brandon Harris;50000,00;Male;2020-12-29;Daly City;United States
24518;334;Stephanie;Allen;Stephanie Allen;50000,00;Female;2020-07-07;Lakewood;United States
24519;355;Carlos;King;Carlos King;50000,00;Male;2020-10-06;Redwood City;United States
24520;301;Joseph;Wilson;Joseph Wilson;60000,00;Male;2020-06-28;Burbank;United States
24521;623;Jordyn;Wood;Jordyn Wood;80000,00;Female;2020-02-16;Kirkland;United States
24522;369;Alex;Perez;Alex Perez;80000,00;Male;2020-02-04;Santa Monica;United States
24523;310;Mariah;Coleman;Mariah Coleman;80000,00;Female;2020-02-07;Colma;United States
24524;311;Megan;Lewis;Megan Lewis;90000,00;Female;2020-09-16;Concord;United States
24525;51;James;Nelson;James Nelson;90000,00;Male;2020-03-11;Langford;Canada
24526;335;Julian;Barnes;Julian Barnes;100000,00;Male;2020-02-25;Lemon Grove;United States
24527;368;Gavin;Coleman;Gavin Coleman;110000,00;Male;2020-02-27;Santa Cruz;United States
24528;310;Katherine;Hernandez;Katherine Hernandez;110000,00;Female;2020-02-04;Colma;United States
24529;299;Jillian;Martinez;Jillian Martinez;130000,00;Female;2020-02-04;Berkeley;United States
24530;612;Franklin;She;Franklin She;160000,00;Male;2020-05-01;Burien;United States
24531;151;Andres;Xie;Andres Xie;130000,00;Male;2020-07-19;Paderborn;Germany
24532;176;Phillip;Perez;Phillip Perez;130000,00;Male;2020-11-03;Stuttgart;Germany
24533;237;Blake;Long;Blake Long;130000,00;Male;2020-12-30;Esher-Molesey;United Kingdom
24534;258;Alisha;Luo;Alisha Luo;150000,00;Female;2020-03-03;Maidenhead;United Kingdom
24535;188;David;Shepard;David Shepard;110000,00;Female;2020-07-14;Roncq;France
24536;133;Cynthia;Perez;Cynthia Perez;130000,00;Female;2020-06-01;Kassel;Germany
24537;254;Cynthia;Saunders;Cynthia Saunders;150000,00;Female;2020-03-01;London;United Kingdom
24538;215;Latasha;Diaz;Latasha Diaz;100000,00;Female;2020-11-26;Colombes;France
24539;209;Colin;Zheng;Colin Zheng;110000,00;Male;2020-04-21;Versailles;France
24540;234;Janet;Martin;Janet Martin;120000,00;Female;2020-06-09;Bury;United Kingdom
24541;271;Janet;Sheperdigian;Janet Sheperdigian;170000,00;Male;2020-12-18;Warrington;United Kingdom
24542;194;Arturo;Liang;Arturo Liang;100000,00;Male;2020-12-03;Paris;France
24543;218;Arthur;Moreno;Arthur Moreno;110000,00;Male;2020-06-23;Sèvres;France
24544;123;Kellie;Romero;Kellie Romero;110000,00;Female;2020-03-08;Berlin;Germany
24545;271;Douglas;Raman;Douglas Raman;170000,00;Male;2020-09-26;Warrington;United Kingdom
24546;267;Adam;Hughes;Adam Hughes;80000,00;Male;2020-04-15;Runcorn;United Kingdom
24547;156;Dana;Gomez;Dana Gomez;90000,00;Female;2020-06-24;Braunschweig;Germany
24548;160;Crystal;Liu;Crystal Liu;110000,00;Female;2020-05-19;Paderborn;Germany
24549;230;Darryl;Li;Darryl Li;130000,00;Male;2020-04-25;Berkshire;United Kingdom
24550;247;Randy;Ma;Randy Ma;130000,00;Male;2020-02-04;London;United Kingdom
24551;220;Molly;Malhotra;Molly Malhotra;60000,00;Female;2020-02-25;Bobigny;France
24552;222;Ross;Carlson;Ross Carlson;70000,00;Male;2020-12-03;Pantin;France
24553;120;Michele;Ashe;Michele Ashe;90000,00;Female;2020-12-23;Hof;Germany
24554;256;Deanna;Fernandez;Deanna Fernandez;130000,00;Female;2020-08-12;London;United Kingdom
24555;263;Lacey;Chande;Lacey Chande;130000,00;Female;2020-08-11;Oxford;United Kingdom
24556;217;Claudia;Yang;Claudia Yang;90000,00;Female;2020-06-23;Paris La Defense;France
24557;275;Franklin;Lin;Franklin Lin;170000,00;Male;2020-05-29;Wokingham;United Kingdom
24558;231;Savannah;Brooks;Savannah Brooks;90000,00;Female;2020-04-28;Billericay;United Kingdom
24559;226;Adrienne;Suarez;Adrienne Suarez;80000,00;Female;2020-09-30;Cergy;France
24560;184;Veronica;Fernandez;Veronica Fernandez;100000,00;Female;2020-12-20;Metz;France
24561;174;Megan;Sherman;Megan Sherman;100000,00;Male;2020-02-07;Saarbrücken;Germany
24562;147;Ricky;Rubio;Ricky Rubio;110000,00;Male;2020-10-03;Hamburg;Germany
24563;133;Adriana;Rodriguez;Adriana Rodriguez;130000,00;Female;2020-07-26;Kassel;Germany
24564;128;Johnny;Andersen;Johnny Andersen;110000,00;Male;2020-10-02;Dresden;Germany
24565;135;Theodore;Navarro;Theodore Navarro;110000,00;Male;2020-07-16;Salzgitter;Germany
24566;277;Kara;Nara;Kara Nara;170000,00;Female;2020-11-21;York;United Kingdom
24567;199;Alison;Deng;Alison Deng;80000,00;Female;2020-03-20;Paris;France
24568;238;Jose;Mitchell;Jose Mitchell;130000,00;Male;2020-07-10;Gateshead;United Kingdom
24569;262;Bob;Gonzalez;Bob Gonzalez;130000,00;Male;2020-05-28;Oxford;United Kingdom
24570;220;Karen;Guo;Karen Guo;90000,00;Female;2020-11-24;Bobigny;France
24571;211;Roberto;Navarro;Roberto Navarro;90000,00;Male;2020-12-28;Les Ulis;France
24572;154;Carolyn;Martinez;Carolyn Martinez;100000,00;Female;2020-04-16;Bonn;Germany
24573;248;Colin;Rai;Colin Rai;130000,00;Male;2020-05-20;London;United Kingdom
24574;240;Alison;Yuan;Alison Yuan;150000,00;Female;2020-08-07;High Wycombe;United Kingdom
24575;241;Arturo;Zhu;Arturo Zhu;150000,00;Male;2020-12-09;Kirkby;United Kingdom
24576;243;Jake;Hu;Jake Hu;150000,00;Male;2020-07-11;Leeds;United Kingdom
24577;276;Gilbert;Lal;Gilbert Lal;170000,00;Male;2020-05-21;Woolston;United Kingdom
24578;223;Meredith;Lopez;Meredith Lopez;90000,00;Female;2020-11-06;Saint-Denis;France
